onset	duration	trial_type	value	sample
134.137	0.0	cue/FE	143	134137
135.95	0.0	FB/loss	9	135950
138.068	0.0	cue/CD	125	138068
140.731	0.0	FB/win	8	140731
142.849	0.0	cue/BA	161	142849
144.329	0.0	FB/loss	9	144329
146.447	0.0	cue/DC	152	146447
148.394	0.0	FB/win	8	148394
150.515	0.0	cue/BA	161	150515
152.459	0.0	FB/loss	9	152459
154.577	0.0	cue/EF	134	154577
156.258	0.0	FB/win	8	156258
158.375	0.0	cue/DC	152	158375
159.606	0.0	FB/win	8	159606
161.723	0.0	cue/EF	134	161723
163.138	0.0	FB/loss	9	163138
165.255	0.0	cue/AB	116	165255
166.62	0.0	FB/loss	9	166620
168.737	0.0	cue/FE	143	168737
171.318	0.0	FB/win	8	171318
173.435	0.0	cue/CD	125	173435
175.699	0.0	FB/win	8	175699
177.816	0.0	cue/AB	116	177816
179.897	0.0	FB/loss	9	179897
182.014	0.0	cue/EF	134	182014
184.146	0.0	FB/loss	9	184146
186.262	0.0	cue/BA	161	186262
188.427	0.0	FB/win	8	188427
190.544	0.0	cue/DC	152	190544
192.342	0.0	FB/win	8	192342
194.459	0.0	cue/FE	143	194459
196.607	0.0	FB/win	8	196607
198.724	0.0	cue/DC	152	198724
201.488	0.0	FB/loss	9	201488
203.605	0.0	cue/BA	161	203605
206.536	0.0	FB/loss	9	206536
208.653	0.0	cue/CD	125	208653
210.634	0.0	FB/loss	9	210634
212.751	0.0	cue/AB	116	212751
216.015	0.0	FB/win	8	216015
218.132	0.0	cue/FE	143	218132
220.097	0.0	FB/win	8	220097
222.213	0.0	cue/EF	134	222213
224.412	0.0	FB/win	8	224412
226.528	0.0	cue/DC	152	226528
228.127	0.0	FB/loss	9	228127
230.243	0.0	cue/BA	161	230243
232.841	0.0	FB/win	8	232841
234.958	0.0	cue/DC	152	234958
236.723	0.0	FB/loss	9	236723
238.84	0.0	cue/AB	116	238840
240.838	0.0	FB/win	8	240838
242.955	0.0	cue/EF	134	242955
245.186	0.0	FB/loss	9	245186
247.303	0.0	cue/AB	116	247303
250.167	0.0	FB/loss	9	250167
252.284	0.0	cue/FE	143	252284
254.649	0.0	FB/loss	9	254649
256.765	0.0	cue/CD	125	256765
258.347	0.0	FB/loss	9	258347
260.464	0.0	cue/FE	143	260464
263.028	0.0	FB/loss	9	263028
265.145	0.0	cue/CD	125	265145
267.626	0.0	FB/loss	9	267626
269.743	0.0	cue/AB	116	269743
271.725	0.0	FB/win	8	271725
273.841	0.0	cue/FE	143	273841
275.639	0.0	FB/win	8	275639
277.756	0.0	cue/CD	125	277756
279.888	0.0	FB/win	8	279888
282.004	0.0	cue/BA	161	282004
285.202	0.0	FB/win	8	285202
287.319	0.0	cue/CD	125	287319
291.4	0.0	cue/EF	134	291400
294.365	0.0	FB/win	8	294365
296.482	0.0	cue/BA	161	296482
298.28	0.0	FB/win	8	298280
300.397	0.0	cue/DC	152	300397
302.478	0.0	FB/loss	9	302478
304.595	0.0	cue/EF	134	304595
306.726	0.0	FB/win	8	306726
308.843	0.0	cue/BA	161	308843
311.691	0.0	FB/win	8	311691
313.807	0.0	cue/CD	125	313807
316.222	0.0	FB/loss	9	316222
318.339	0.0	cue/EF	134	318339
320.937	0.0	FB/win	8	320937
323.053	0.0	cue/BA	161	323053
325.168	0.0	FB/win	8	325168
327.285	0.0	cue/AB	116	327285
329.033	0.0	FB/loss	9	329033
331.15	0.0	cue/FE	143	331150
333.731	0.0	FB/win	8	333731
335.848	0.0	cue/CD	125	335848
337.53	0.0	FB/loss	9	337530
339.646	0.0	cue/AB	116	339646
341.594	0.0	FB/loss	9	341594
343.711	0.0	cue/CD	125	343711
345.11	0.0	FB/win	8	345110
347.226	0.0	cue/FE	143	347226
349.175	0.0	FB/loss	9	349175
351.291	0.0	cue/DC	152	351291
353.356	0.0	FB/win	8	353356
355.473	0.0	cue/FE	143	355473
357.654	0.0	FB/loss	9	357654
359.771	0.0	cue/BA	161	359771
361.286	0.0	FB/loss	9	361286
363.403	0.0	cue/DC	152	363403
365.068	0.0	FB/loss	9	365068
367.184	0.0	cue/AB	116	367184
369.349	0.0	FB/win	8	369349
371.466	0.0	cue/EF	134	371466
373.547	0.0	FB/loss	9	373547
375.664	0.0	cue/EF	134	375664
377.313	0.0	FB/win	8	377313
379.429	0.0	cue/AB	116	379429
382.577	0.0	FB/loss	9	382577
384.694	0.0	cue/DC	152	384694
386.858	0.0	FB/win	8	386858
397.739	0.0	cue/EF	134	397739
399.203	0.0	FB/win	8	399203
401.321	0.0	cue/DC	152	401321
402.935	0.0	FB/loss	9	402935
405.052	0.0	cue/AB	116	405052
407.499	0.0	FB/win	8	407499
409.616	0.0	cue/EF	134	409616
412.098	0.0	FB/loss	9	412098
414.214	0.0	cue/CD	125	414214
416.179	0.0	FB/loss	9	416179
418.296	0.0	cue/BA	161	418296
420.127	0.0	FB/win	8	420127
422.244	0.0	cue/CD	125	422244
423.693	0.0	FB/win	8	423693
425.809	0.0	cue/BA	161	425809
427.174	0.0	FB/win	8	427174
429.291	0.0	cue/FE	143	429291
431.073	0.0	FB/win	8	431073
433.189	0.0	cue/EF	134	433189
434.205	0.0	FB/win	8	434205
436.321	0.0	cue/AB	116	436321
437.587	0.0	FB/win	8	437587
439.703	0.0	cue/DC	152	439703
440.752	0.0	FB/win	8	440752
442.869	0.0	cue/EF	134	442869
443.934	0.0	FB/loss	9	443934
446.051	0.0	cue/DC	152	446051
447.082	0.0	FB/loss	9	447082
449.199	0.0	cue/AB	116	449199
450.598	0.0	FB/win	8	450598
452.714	0.0	cue/BA	161	452714
453.68	0.0	FB/win	8	453680
455.796	0.0	cue/FE	143	455796
457.211	0.0	FB/loss	9	457211
459.328	0.0	cue/DC	152	459328
460.51	0.0	FB/win	8	460510
462.627	0.0	cue/BA	161	462627
463.809	0.0	FB/loss	9	463809
465.925	0.0	cue/EF	134	465925
466.957	0.0	FB/win	8	466957
469.074	0.0	cue/CD	125	469074
469.939	0.0	FB/win	8	469939
472.056	0.0	cue/EF	134	472056
472.955	0.0	FB/loss	9	472955
475.071	0.0	cue/CD	125	475071
476.087	0.0	FB/win	8	476087
478.203	0.0	cue/AB	116	478203
479.402	0.0	FB/win	8	479402
481.519	0.0	cue/CD	125	481519
482.584	0.0	FB/loss	9	482584
484.701	0.0	cue/BA	161	484701
485.899	0.0	FB/win	8	485899
488.016	0.0	cue/EF	134	488016
489.064	0.0	FB/loss	9	489064
491.181	0.0	cue/CD	125	491181
492.03	0.0	FB/win	8	492030
494.147	0.0	cue/FE	143	494147
495.845	0.0	FB/win	8	495845
497.962	0.0	cue/BA	161	497962
499.11	0.0	FB/win	8	499110
501.227	0.0	cue/AB	116	501227
502.559	0.0	FB/loss	9	502559
504.675	0.0	cue/EF	134	504675
506.007	0.0	FB/win	8	506007
513.355	0.0	cue/EF	134	513355
514.553	0.0	FB/win	8	514553
516.67	0.0	cue/DC	152	516670
517.869	0.0	FB/loss	9	517869
519.986	0.0	cue/AB	116	519986
